video,width,height,scale,fps
/Users/oakley/Documents/GitHub/signal_respirometry/video/GX01007X_2025Nov14.MP4,3840,2160,0.5,29.97002997002997

frame,time_s,region,cx,cy,area,bbox_x,bbox_y,bbox_w,bbox_h
78,2340.000000,all,1825.00,33.00,2.00,1824,32,3,3
78,2340.000000,all,1623.00,32.50,4.00,1622,31,3,4
78,2340.000000,all,1733.24,6.64,278.50,1717,0,33,14
79,2370.000000,all,1825.00,33.00,2.00,1824,32,3,3
79,2370.000000,all,1623.00,32.50,4.00,1622,31,3,4
79,2370.000000,all,1733.20,6.60,275.50,1717,0,33,14
80,2400.000000,all,1825.00,33.00,2.00,1824,32,3,3
80,2400.000000,all,1623.00,32.50,4.00,1622,31,3,4
80,2400.000000,all,1733.28,6.57,275.00,1717,0,33,14
81,2430.000000,all,185.50,460.00,4.00,184,459,4,3
81,2430.000000,all,1825.50,33.00,4.00,1824,32,4,3
81,2430.000000,all,1622.50,32.50,7.00,1621,31,4,4
81,2430.000000,all,1733.19,6.62,278.00,1717,0,33,15
82,2460.000000,all,185.00,460.00,2.00,184,459,3,3
82,2460.000000,all,1825.50,33.00,4.00,1824,32,4,3
82,2460.000000,all,1622.50,32.50,7.00,1621,31,4,4
82,2460.000000,all,1733.09,6.63,277.50,1717,0,33,14
83,2490.000000,all,1825.50,33.00,4.00,1824,32,4,3
83,2490.000000,all,1623.00,32.50,10.00,1621,31,5,4
83,2490.000000,all,1733.15,6.59,276.50,1717,0,33,14
84,2520.000000,all,1825.50,33.00,4.00,1824,32,4,3
84,2520.000000,all,1623.00,32.50,10.00,1621,31,5,4
84,2520.000000,all,1733.18,6.60,275.50,1717,0,33,14
85,2550.000000,all,1825.50,33.00,4.00,1824,32,4,3
85,2550.000000,all,1622.85,32.15,12.50,1621,30,5,5
85,2550.000000,all,1733.17,6.60,274.50,1717,0,33,14
86,2580.000000,all,1825.50,33.00,4.00,1824,32,4,3
86,2580.000000,all,1622.71,32.16,11.50,1621,30,5,5
86,2580.000000,all,1733.12,6.57,272.50,1717,0,33,14
87,2610.000000,all,1825.00,33.00,2.00,1824,32,3,3
87,2610.000000,all,1622.78,32.63,8.50,1621,31,5,4
87,2610.000000,all,1733.24,6.58,270.00,1717,0,33,14
88,2640.000000,all,1034.00,781.00,2.00,1033,780,3,3
88,2640.000000,all,1825.50,33.00,4.00,1824,32,4,3
88,2640.000000,all,1622.81,32.81,9.50,1621,31,5,5
88,2640.000000,all,1733.46,6.50,272.50,1717,0,33,14
89,2670.000000,all,1034.00,781.00,2.00,1033,780,3,3
89,2670.000000,all,185.00,460.00,2.00,184,459,3,3
89,2670.000000,all,1825.50,33.00,4.00,1824,32,4,3
89,2670.000000,all,1622.85,32.85,12.50,1621,31,5,5
89,2670.000000,all,1733.47,6.51,275.50,1717,0,33,14
90,2700.000000,all,1825.00,33.00,2.00,1824,32,3,3
90,2700.000000,all,1623.00,32.67,11.00,1621,31,5,5
90,2700.000000,all,1733.33,6.55,274.50,1717,0,33,14
91,2730.000000,all,185.00,460.00,2.00,184,459,3,3
91,2730.000000,all,1825.50,33.00,4.00,1824,32,4,3
91,2730.000000,all,1623.00,32.67,11.00,1621,31,5,5
91,2730.000000,all,1733.36,6.54,276.50,1717,0,33,14
92,2760.000000,all,1825.00,33.00,2.00,1824,32,3,3
92,2760.000000,all,1623.00,32.67,11.00,1621,31,5,5
92,2760.000000,all,1733.40,6.54,274.50,1717,0,33,14
93,2790.000000,all,1897.00,790.00,2.00,1896,789,3,3
93,2790.000000,all,1825.00,33.00,2.00,1824,32,3,3
93,2790.000000,all,1623.00,32.33,11.00,1621,30,5,5
93,2790.000000,all,1733.32,6.54,276.00,1717,0,33,14
94,2820.000000,all,1825.50,33.00,4.00,1824,32,4,3
