seconds,hours,Ch1,Ch2,Ch3,Ch4,Temp
762.555,0.211820833,243.161,219.392,216.734,200.64,25.452
767.555,0.213209722,243.103,219.316,216.633,200.765,25.452
772.556,0.214598889,243.133,219.224,216.523,200.786,25.453
777.556,0.215987778,243.074,219.166,216.714,200.831,25.452
782.556,0.217376667,243.15,219.228,216.486,200.616,25.454
787.556,0.218765556,243.319,219.316,216.613,200.669,25.452
792.556,0.220154444,243.19,219.125,216.567,200.696,25.453
797.556,0.221543333,242.96,219.286,216.474,200.801,25.455
802.558,0.222932778,243.029,219.066,216.639,200.725,25.45
807.559,0.224321944,242.945,219.134,216.527,200.77,25.453
812.56,0.225711111,243.051,219.181,216.743,200.77,25.453
817.559,0.227099722,243.027,219.325,216.648,200.733,25.455
822.56,0.228488889,243.053,219.251,216.624,200.772,25.452
827.561,0.229878056,242.869,219.231,216.46,200.704,25.454
832.563,0.2312675,242.981,219.336,216.38,200.791,25.453
837.562,0.232656111,242.964,219.213,216.354,200.653,25.455
842.562,0.234045,242.975,219.175,216.417,200.77,25.458
847.561,0.235433611,242.835,219.222,216.622,200.815,25.454
852.563,0.236823056,242.736,219.187,216.567,200.807,25.454
857.564,0.238212222,242.869,219.278,216.325,200.945,25.453
862.565,0.239601389,242.812,219.064,216.651,200.815,25.455
867.564,0.24099,242.65,219.114,216.403,200.874,25.457
872.566,0.242379444,242.549,219.276,216.475,200.797,25.46
877.568,0.243768889,242.713,219.052,216.374,200.593,25.455
882.567,0.2451575,242.703,219.31,216.4,200.876,25.456
887.567,0.246546389,242.673,218.976,216.377,200.656,25.455
892.567,0.247935278,242.534,219.284,216.46,200.765,25.458
897.567,0.249324167,242.534,219.196,216.238,200.95,25.457
902.568,0.250713333,242.574,219.161,216.429,200.81,25.455
907.569,0.2521025,242.574,219.216,216.313,200.982,25.457
912.569,0.253491389,242.738,219.383,216.198,200.881,25.456
917.569,0.254880278,242.532,219.102,216.317,200.813,25.456
922.569,0.256269167,242.336,219.334,216.12,200.831,25.458
927.57,0.257658333,242.382,219.257,216.293,200.759,25.457
932.571,0.2590475,242.366,219.155,216.236,200.898,25.454
937.572,0.260436667,242.416,219.112,216.218,200.889,25.459
