seconds,hours,Ch2,Ch4,Temp
21150,5.875,116.77,124.41,25.776
21155,5.876388889,116.77,124.4,25.775
21160,5.877777778,116.76,124.39,25.774
21165,5.879166667,116.74,124.42,25.773
21170,5.880555556,116.73,124.44,25.773
21175,5.881944444,116.71,124.42,25.774
21180,5.883333333,116.7,124.37,25.775
21185,5.884722222,116.69,124.32,25.775
21190,5.886111111,116.68,124.27,25.776
21195,5.8875,116.65,124.2,25.778
21200,5.888888889,116.63,124.16,25.776
21205,5.890277778,116.62,124.12,25.774
21210,5.891666667,116.62,124.1,25.772
21215,5.893055556,116.6,124.06,25.774
21220,5.894444444,116.59,124.04,25.775
21225,5.895833333,116.59,124.03,25.776
21230,5.897222222,116.57,124,25.779
21235,5.898611111,116.54,123.95,25.783
21240,5.9,116.49,123.89,25.79
21245,5.901388889,116.46,123.84,25.796
21250,5.902777778,116.44,123.81,25.798
21255,5.904166667,116.44,123.79,25.796
21260,5.905555556,116.45,123.76,25.79
21265,5.906944444,116.45,123.73,25.786
21270,5.908333333,116.45,123.71,25.781
21275,5.909722222,116.44,123.7,25.778
21280,5.911111111,116.44,123.7,25.774
21285,5.9125,116.43,123.69,25.773
21290,5.913888889,116.44,123.68,25.773
21295,5.915277778,116.42,123.63,25.775
21300,5.916666667,116.39,123.62,25.776
21305,5.918055556,116.38,123.6,25.776
21310,5.919444444,116.35,123.59,25.778
21315,5.920833333,116.34,123.57,25.777
21320,5.922222222,116.32,123.54,25.779
21325,5.923611111,116.32,123.54,25.778
21330,5.925,116.31,123.52,25.778
21335,5.926388889,116.3,123.5,25.776
21340,5.927777778,116.29,123.47,25.773
21345,5.929166667,116.27,123.44,25.772
21350,5.930555556,116.26,123.41,25.77
21355,5.931944444,116.25,123.39,25.77
21360,5.933333333,116.24,123.36,25.771
21365,5.934722222,116.23,123.33,25.771
21370,5.936111111,116.2,123.29,25.774
21375,5.9375,116.19,123.28,25.772
21380,5.938888889,116.17,123.25,25.773
21385,5.940277778,116.16,123.22,25.774
21390,5.941666667,116.13,123.19,25.777
21395,5.943055556,116.11,123.17,25.779
21400,5.944444444,116.1,123.15,25.778
21405,5.945833333,116.09,123.13,25.777
21410,5.947222222,116.08,123.09,25.779
21415,5.948611111,116.05,123.06,25.781
21420,5.95,116.03,123.02,25.783
21425,5.951388889,116.01,123,25.783
21430,5.952777778,116,122.98,25.784
21435,5.954166667,115.99,122.98,25.783
21440,5.955555556,115.97,122.97,25.783
21445,5.956944444,115.96,122.94,25.782
21450,5.958333333,115.93,122.92,25.783
21455,5.959722222,115.91,122.88,25.784
21460,5.961111111,115.89,122.87,25.786
21465,5.9625,115.88,122.83,25.787
21470,5.963888889,115.87,122.82,25.787
21475,5.965277778,115.86,122.8,25.785
21480,5.966666667,115.84,122.78,25.785
21485,5.968055556,115.82,122.77,25.785
21490,5.969444444,115.81,122.77,25.784
21495,5.970833333,115.8,122.77,25.785
21500,5.972222222,115.77,122.73,25.785
21505,5.973611111,115.75,122.69,25.787
21510,5.975,115.75,122.67,25.786
21515,5.976388889,115.73,122.66,25.786
21520,5.977777778,115.73,122.66,25.786
21525,5.979166667,115.7,122.64,25.789
21530,5.980555556,115.69,122.63,25.789
21535,5.981944444,115.66,122.62,25.789
21540,5.983333333,115.64,122.6,25.788
21545,5.984722222,115.64,122.61,25.785
21550,5.986111111,115.64,122.58,25.784
21555,5.9875,115.62,122.59,25.783
21560,5.988888889,115.6,122.57,25.784
21565,5.990277778,115.58,122.58,25.781
21570,5.991666667,115.58,122.55,25.782
21575,5.993055556,115.58,122.55,25.783
21580,5.994444444,115.56,122.53,25.784
21585,5.995833333,115.54,122.53,25.782
21590,5.997222222,115.52,122.5,25.781
21595,5.998611111,115.5,122.48,25.781
21600,6,115.49,122.47,25.781
21605,6.001388889,115.47,122.47,25.782
21610,6.002777778,115.45,122.45,25.785
21615,6.004166667,115.43,122.43,25.784
21620,6.005555556,115.43,122.4,25.786
21625,6.006944444,115.42,122.38,25.785
21630,6.008333333,115.42,122.37,25.784
21635,6.009722222,115.4,122.38,25.782
21640,6.011111111,115.39,122.38,25.782
21645,6.0125,115.36,122.37,25.785
21650,6.013888889,115.36,122.35,25.785
21655,6.015277778,115.35,122.33,25.785
21660,6.016666667,115.34,122.33,25.784
21665,6.018055556,115.31,122.32,25.785
21670,6.019444444,115.29,122.32,25.786
21675,6.020833333,115.28,122.3,25.788
21680,6.022222222,115.25,122.28,25.789
21685,6.023611111,115.23,122.27,25.788
21690,6.025,115.22,122.25,25.786
21695,6.026388889,115.22,122.24,25.783
21700,6.027777778,115.21,122.23,25.784
21705,6.029166667,115.19,122.23,25.785
21710,6.030555556,115.17,122.24,25.786
21715,6.031944444,115.16,122.21,25.787
21720,6.033333333,115.15,122.19,25.786
21725,6.034722222,115.15,122.17,25.784
21730,6.036111111,115.14,122.18,25.782
21735,6.0375,115.12,122.17,25.785
21740,6.038888889,115.1,122.14,25.789
21745,6.040277778,115.07,122.12,25.791
21750,6.041666667,115.06,122.12,25.79
21755,6.043055556,115.05,122.13,25.788
21760,6.044444444,115.02,122.11,25.79
21765,6.045833333,115,122.09,25.791
21770,6.047222222,114.99,122.08,25.792
21775,6.048611111,114.98,122.08,25.791
21780,6.05,114.95,122.08,25.79
21785,6.051388889,114.94,122.05,25.79
21790,6.052777778,114.92,122.04,25.789
21795,6.054166667,114.91,122.01,25.792
21800,6.055555556,114.88,122.02,25.791
21805,6.056944444,114.88,122.02,25.788
21810,6.058333333,114.86,122.02,25.788
21815,6.059722222,114.85,122.01,25.788
21820,6.061111111,114.84,122,25.79
21825,6.0625,114.84,122,25.787
21830,6.063888889,114.81,121.98,25.789
21835,6.065277778,114.8,121.97,25.789
21840,6.066666667,114.77,121.95,25.791
21845,6.068055556,114.77,121.95,25.79
21850,6.069444444,114.74,121.94,25.792
21855,6.070833333,114.71,121.92,25.795
21860,6.072222222,114.69,121.9,25.795
21865,6.073611111,114.67,121.89,25.795
21870,6.075,114.65,121.9,25.793
21875,6.076388889,114.64,121.92,25.792
21880,6.077777778,114.62,121.91,25.792
21885,6.079166667,114.62,121.88,25.792
21890,6.080555556,114.6,121.87,25.792
21895,6.081944444,114.6,121.88,25.791
21900,6.083333333,114.59,121.88,25.791
21905,6.084722222,114.58,121.86,25.79
21910,6.086111111,114.56,121.84,25.789
21915,6.0875,114.54,121.84,25.788
21920,6.088888889,114.52,121.83,25.788
21925,6.090277778,114.51,121.83,25.788
21930,6.091666667,114.49,121.83,25.787
21935,6.093055556,114.48,121.82,25.787
21940,6.094444444,114.44,121.81,25.787
21945,6.095833333,114.43,121.81,25.789
21950,6.097222222,114.4,121.8,25.79
21955,6.098611111,114.39,121.79,25.789
21960,6.1,114.37,121.79,25.789
21965,6.101388889,114.38,121.78,25.784
21970,6.102777778,114.37,121.78,25.782
21975,6.104166667,114.36,121.79,25.78
21980,6.105555556,114.33,121.8,25.779
21985,6.106944444,114.32,121.78,25.778
21990,6.108333333,114.3,121.76,25.778
21995,6.109722222,114.28,121.75,25.778
22000,6.111111111,114.25,121.75,25.777
22005,6.1125,114.22,121.74,25.777
22010,6.113888889,114.21,121.74,25.777
22015,6.115277778,114.2,121.73,25.778
22020,6.116666667,114.19,121.73,25.78
22025,6.118055556,114.17,121.69,25.782
22030,6.119444444,114.14,121.68,25.784
22035,6.120833333,114.13,121.67,25.782
22040,6.122222222,114.1,121.69,25.782
22045,6.123611111,114.08,121.69,25.783
22050,6.125,114.05,121.68,25.785
22055,6.126388889,114.04,121.68,25.784
22060,6.127777778,114.03,121.65,25.784
22065,6.129166667,114.01,121.63,25.784
22070,6.130555556,113.99,121.61,25.784
22075,6.131944444,113.97,121.62,25.782
22080,6.133333333,113.96,121.61,25.781
22085,6.134722222,113.93,121.6,25.781
22090,6.136111111,113.91,121.6,25.78
22095,6.1375,113.89,121.58,25.781
22100,6.138888889,113.87,121.59,25.781
22105,6.140277778,113.87,121.59,25.78
22110,6.141666667,113.84,121.59,25.781
22115,6.143055556,113.82,121.57,25.781
22120,6.144444444,113.78,121.54,25.785
22125,6.145833333,113.76,121.55,25.784
22130,6.147222222,113.74,121.55,25.787
22135,6.148611111,113.73,121.53,25.79
22140,6.15,113.72,121.5,25.795
22145,6.151388889,113.68,121.47,25.801
22150,6.152777778,113.65,121.45,25.803
22155,6.154166667,113.6,121.43,25.807
22160,6.155555556,113.58,121.4,25.815
22165,6.156944444,113.53,121.37,25.824
22170,6.158333333,113.49,121.34,25.832
22175,6.159722222,113.46,121.33,25.833
22180,6.161111111,113.45,121.32,25.833
22185,6.1625,113.43,121.31,25.829
22190,6.163888889,113.41,121.3,25.829
22195,6.165277778,113.4,121.31,25.827
22200,6.166666667,113.38,121.29,25.828
22205,6.168055556,113.37,121.29,25.826
22210,6.169444444,113.33,121.29,25.827
22215,6.170833333,113.32,121.3,25.827
22220,6.172222222,113.3,121.32,25.823
22225,6.173611111,113.32,121.32,25.817
22230,6.175,113.3,121.3,25.811
22235,6.176388889,113.3,121.29,25.808
22240,6.177777778,113.28,121.31,25.806
22245,6.179166667,113.27,121.32,25.806
22250,6.180555556,113.24,121.33,25.806
22255,6.181944444,113.22,121.3,25.806
22260,6.183333333,113.2,121.28,25.805
22265,6.184722222,113.18,121.27,25.802
22270,6.186111111,113.17,121.26,25.799
22275,6.1875,113.14,121.27,25.798
22280,6.188888889,113.12,121.26,25.797
22285,6.190277778,113.09,121.27,25.797
22290,6.191666667,113.1,121.29,25.794
22295,6.193055556,113.07,121.29,25.794
22300,6.194444444,113.07,121.3,25.791
22305,6.195833333,113.04,121.27,25.792
22310,6.197222222,113.04,121.27,25.791
22315,6.198611111,113,121.24,25.79
22320,6.2,112.99,121.25,25.787
22325,6.201388889,112.98,121.23,25.786
22330,6.202777778,112.97,121.23,25.786
22335,6.204166667,112.93,121.22,25.79
22340,6.205555556,112.89,121.22,25.794
22345,6.206944444,112.87,121.2,25.796
22350,6.208333333,112.85,121.17,25.797
22355,6.209722222,112.83,121.16,25.798
22360,6.211111111,112.81,121.16,25.801
22365,6.2125,112.79,121.18,25.801
22370,6.213888889,112.77,121.16,25.801
22375,6.215277778,112.75,121.14,25.799
22380,6.216666667,112.72,121.1,25.798
22385,6.218055556,112.7,121.1,25.799
22390,6.219444444,112.69,121.09,25.798
22395,6.220833333,112.69,121.11,25.798
22400,6.222222222,112.68,121.12,25.797
22405,6.223611111,112.66,121.1,25.799
22410,6.225,112.65,121.09,25.799
22415,6.226388889,112.63,121.07,25.798
22420,6.227777778,112.6,121.07,25.798
22425,6.229166667,112.57,121.05,25.801
22430,6.230555556,112.55,121.04,25.801
22435,6.231944444,112.54,121.02,25.801
22440,6.233333333,112.52,121,25.8
22445,6.234722222,112.49,120.99,25.802
22450,6.236111111,112.47,120.98,25.804
22455,6.2375,112.45,120.98,25.806
22460,6.238888889,112.43,120.96,25.805
22465,6.240277778,112.4,120.97,25.804
22470,6.241666667,112.38,120.97,25.805
22475,6.243055556,112.37,120.97,25.806
22480,6.244444444,112.37,120.96,25.805
22485,6.245833333,112.37,120.94,25.804
22490,6.247222222,112.35,120.93,25.803
22495,6.248611111,112.32,120.89,25.806
22500,6.25,112.3,120.9,25.803
22505,6.251388889,112.27,120.89,25.802
22510,6.252777778,112.25,120.91,25.799
22515,6.254166667,112.23,120.91,25.8
22520,6.255555556,112.23,120.91,25.8
22525,6.256944444,112.23,120.91,25.796
22530,6.258333333,112.21,120.86,25.797
22535,6.259722222,112.18,120.85,25.798
22540,6.261111111,112.16,120.84,25.799
22545,6.2625,112.15,120.85,25.799
22550,6.263888889,112.14,120.82,25.799
22555,6.265277778,112.12,120.81,25.801
22560,6.266666667,112.09,120.8,25.802
22565,6.268055556,112.08,120.8,25.804
22570,6.269444444,112.06,120.79,25.805
22575,6.270833333,112.03,120.8,25.806
22580,6.272222222,112,120.79,25.808
22585,6.273611111,111.98,120.76,25.809
22590,6.275,111.97,120.75,25.809
22595,6.276388889,111.97,120.74,25.806
22600,6.277777778,111.97,120.73,25.804
22605,6.279166667,111.94,120.72,25.805
22610,6.280555556,111.91,120.73,25.804
22615,6.281944444,111.89,120.73,25.802
22620,6.283333333,111.89,120.71,25.8
22625,6.284722222,111.87,120.71,25.799
22630,6.286111111,111.86,120.71,25.798
22635,6.2875,111.85,120.71,25.796
22640,6.288888889,111.84,120.68,25.795
22645,6.290277778,111.81,120.66,25.796
22650,6.291666667,111.77,120.63,25.799
22655,6.293055556,111.75,120.64,25.798
22660,6.294444444,111.73,120.65,25.797
22665,6.295833333,111.73,120.67,25.794
22670,6.297222222,111.71,120.66,25.794
22675,6.298611111,111.69,120.66,25.792
22680,6.3,111.67,120.62,25.791
22685,6.301388889,111.66,120.6,25.791
22690,6.302777778,111.63,120.57,25.795
22695,6.304166667,111.61,120.57,25.797
22700,6.305555556,111.57,120.56,25.804
22705,6.306944444,111.53,120.53,25.81
22710,6.308333333,111.48,120.49,25.82
22715,6.309722222,111.44,120.46,25.826
22720,6.311111111,111.41,120.45,25.83
22725,6.3125,111.38,120.44,25.832
22730,6.313888889,111.38,120.44,25.83
22735,6.315277778,111.37,120.42,25.829
22740,6.316666667,111.35,120.41,25.827
22745,6.318055556,111.33,120.39,25.827
22750,6.319444444,111.3,120.38,25.826
22755,6.320833333,111.28,120.37,25.828
22760,6.322222222,111.25,120.36,25.828
22765,6.323611111,111.23,120.35,25.829
22770,6.325,111.2,120.35,25.827
22775,6.326388889,111.19,120.34,25.825
22780,6.327777778,111.18,120.32,25.825
22785,6.329166667,111.17,120.33,25.823
22790,6.330555556,111.15,120.34,25.82
22795,6.331944444,111.13,120.34,25.814
22800,6.333333333,111.12,120.35,25.809
22805,6.334722222,111.12,120.36,25.803
22810,6.336111111,111.11,120.35,25.798
22815,6.3375,111.11,120.35,25.794
22820,6.338888889,111.09,120.33,25.794
22825,6.340277778,111.07,120.33,25.792
22830,6.341666667,111.05,120.3,25.789
22835,6.343055556,111.03,120.29,25.788
22840,6.344444444,111,120.29,25.792
22845,6.345833333,110.96,120.29,25.794
22850,6.347222222,110.95,120.27,25.795
22855,6.348611111,110.93,120.25,25.795
22860,6.35,110.91,120.23,25.796
22865,6.351388889,110.88,120.22,25.797
22870,6.352777778,110.87,120.22,25.794
22875,6.354166667,110.86,120.22,25.793
22880,6.355555556,110.85,120.22,25.788
22885,6.356944444,110.82,120.22,25.788
22890,6.358333333,110.78,120.21,25.789
22895,6.359722222,110.76,120.18,25.789
22900,6.361111111,110.75,120.16,25.788
22905,6.3625,110.73,120.14,25.788
22910,6.363888889,110.7,120.14,25.788
22915,6.365277778,110.68,120.14,25.788
22920,6.366666667,110.65,120.15,25.788
22925,6.368055556,110.62,120.13,25.79
22930,6.369444444,110.58,120.09,25.793
22935,6.370833333,110.55,120.08,25.794
22940,6.372222222,110.52,120.06,25.793
22945,6.373611111,110.52,120.06,25.793
22950,6.375,110.48,120.06,25.794
22955,6.376388889,110.45,120.05,25.797
22960,6.377777778,110.41,120.03,25.8
22965,6.379166667,110.38,120.02,25.801
22970,6.380555556,110.35,120.01,25.801
22975,6.381944444,110.32,120,25.8
22980,6.383333333,110.3,119.98,25.802
22985,6.384722222,110.27,119.95,25.802
22990,6.386111111,110.25,119.93,25.803
22995,6.3875,110.21,119.92,25.804
23000,6.388888889,110.19,119.91,25.805
23005,6.390277778,110.15,119.91,25.806
23010,6.391666667,110.13,119.9,25.807
23015,6.393055556,110.09,119.88,25.81
23020,6.394444444,110.05,119.85,25.814
23025,6.395833333,110.02,119.82,25.816
23030,6.397222222,109.98,119.82,25.817
23035,6.398611111,109.96,119.79,25.819
23040,6.4,109.93,119.79,25.82
23045,6.401388889,109.91,119.76,25.823
23050,6.402777778,109.9,119.76,25.82
23055,6.404166667,109.86,119.75,25.821
23060,6.405555556,109.83,119.73,25.819
23065,6.406944444,109.8,119.71,25.82
23070,6.408333333,109.78,119.71,25.819
23075,6.409722222,109.75,119.7,25.817
23080,6.411111111,109.74,119.7,25.816
23085,6.4125,109.72,119.7,25.814
23090,6.413888889,109.69,119.69,25.814
23095,6.415277778,109.68,119.7,25.812
23100,6.416666667,109.67,119.69,25.811
23105,6.418055556,109.66,119.68,25.811
23110,6.419444444,109.64,119.66,25.812
23115,6.420833333,109.61,119.65,25.813
23120,6.422222222,109.58,119.64,25.81
23125,6.423611111,109.56,119.64,25.808
23130,6.425,109.54,119.62,25.81
23135,6.426388889,109.51,119.6,25.812
23140,6.427777778,109.49,119.57,25.814
23145,6.429166667,109.47,119.57,25.811
23150,6.430555556,109.46,119.56,25.81
23155,6.431944444,109.44,119.55,25.808
23160,6.433333333,109.42,119.54,25.808
23165,6.434722222,109.39,119.54,25.807
23170,6.436111111,109.36,119.54,25.806
23175,6.4375,109.35,119.54,25.806
23180,6.438888889,109.33,119.52,25.804
23185,6.440277778,109.31,119.51,25.805
23190,6.441666667,109.29,119.5,25.805
23195,6.443055556,109.28,119.5,25.805
23200,6.444444444,109.26,119.49,25.801
23205,6.445833333,109.25,119.49,25.803
23210,6.447222222,109.23,119.47,25.802
23215,6.448611111,109.22,119.45,25.804
23220,6.45,109.21,119.44,25.804
23225,6.451388889,109.19,119.42,25.805
23230,6.452777778,109.17,119.4,25.805
23235,6.454166667,109.14,119.39,25.804
23240,6.455555556,109.13,119.4,25.802
23245,6.456944444,109.12,119.4,25.801
23250,6.458333333,109.1,119.39,25.799
23255,6.459722222,109.07,119.36,25.801
23260,6.461111111,109.05,119.35,25.801
23265,6.4625,109.04,119.33,25.802
23270,6.463888889,109.03,119.33,25.802
23275,6.465277778,109.02,119.33,25.802
23280,6.466666667,108.99,119.31,25.803
23285,6.468055556,108.98,119.29,25.804
23290,6.469444444,108.95,119.29,25.805
23295,6.470833333,108.93,119.29,25.804
23300,6.472222222,108.92,119.29,25.805
23305,6.473611111,108.9,119.27,25.806
23310,6.475,108.88,119.26,25.808
23315,6.476388889,108.85,119.24,25.808
23320,6.477777778,108.84,119.22,25.809
23325,6.479166667,108.82,119.21,25.808
23330,6.480555556,108.81,119.21,25.808
23335,6.481944444,108.8,119.2,25.807
23340,6.483333333,108.8,119.19,25.806
23345,6.484722222,108.79,119.18,25.807
23350,6.486111111,108.77,119.18,25.805
23355,6.4875,108.76,119.18,25.803
23360,6.488888889,108.74,119.17,25.801
23365,6.490277778,108.73,119.15,25.8
23370,6.491666667,108.7,119.15,25.801
23375,6.493055556,108.7,119.14,25.801
23380,6.494444444,108.68,119.13,25.801
23385,6.495833333,108.68,119.12,25.801
23390,6.497222222,108.66,119.11,25.801
23395,6.498611111,108.65,119.1,25.8
23400,6.5,108.62,119.09,25.801
23405,6.501388889,108.61,119.1,25.799
23410,6.502777778,108.61,119.09,25.799
23415,6.504166667,108.61,119.07,25.797
23420,6.505555556,108.6,119.04,25.799
23425,6.506944444,108.58,119.03,25.8
23430,6.508333333,108.56,119.02,25.801
23435,6.509722222,108.54,119.01,25.801
23440,6.511111111,108.54,119,25.8
23445,6.5125,108.52,118.98,25.802
23450,6.513888889,108.5,118.98,25.804
23455,6.515277778,108.48,118.96,25.805
23460,6.516666667,108.47,118.94,25.807
23465,6.518055556,108.44,118.91,25.808
23470,6.519444444,108.42,118.9,25.81
23475,6.520833333,108.41,118.89,25.81
23480,6.522222222,108.4,118.88,25.813
23485,6.523611111,108.39,118.86,25.815
23490,6.525,108.37,118.87,25.815
23495,6.526388889,108.36,118.86,25.815
23500,6.527777778,108.35,118.85,25.814
23505,6.529166667,108.33,118.82,25.815
23510,6.530555556,108.33,118.81,25.814
23515,6.531944444,108.32,118.8,25.814
23520,6.533333333,108.31,118.8,25.812
23525,6.534722222,108.29,118.79,25.812
23530,6.536111111,108.29,118.79,25.809
23535,6.5375,108.29,118.79,25.807
23540,6.538888889,108.29,118.8,25.802
23545,6.540277778,108.28,118.78,25.8
23550,6.541666667,108.26,118.76,25.801
23555,6.543055556,108.24,118.73,25.803
23560,6.544444444,108.24,118.73,25.804
23565,6.545833333,108.22,118.7,25.804
23570,6.547222222,108.22,118.7,25.805
23575,6.548611111,108.2,118.68,25.805
23580,6.55,108.18,118.67,25.809
23585,6.551388889,108.14,118.63,25.818
23590,6.552777778,108.1,118.6,25.825
23595,6.554166667,108.09,118.59,25.824
23600,6.555555556,108.09,118.6,25.818
23605,6.556944444,108.11,118.59,25.813
23610,6.558333333,108.1,118.59,25.809
23615,6.559722222,108.1,118.58,25.806
23620,6.561111111,108.1,118.58,25.802
23625,6.5625,108.1,118.57,25.801
23630,6.563888889,108.09,118.57,25.798
23635,6.565277778,108.1,118.58,25.795
23640,6.566666667,108.09,118.58,25.793
23645,6.568055556,108.08,118.56,25.793
23650,6.569444444,108.05,118.54,25.793
23655,6.570833333,108.04,118.52,25.793
23660,6.572222222,108.02,118.52,25.793
23665,6.573611111,108.02,118.5,25.793
23670,6.575,108,118.5,25.795
23675,6.576388889,107.99,118.47,25.797
23680,6.577777778,107.97,118.46,25.799
23685,6.579166667,107.95,118.43,25.802
23690,6.580555556,107.93,118.41,25.805
23695,6.581944444,107.91,118.4,25.807
23700,6.583333333,107.88,118.39,25.809
23705,6.584722222,107.87,118.38,25.808
23710,6.586111111,107.86,118.36,25.808
23715,6.5875,107.84,118.35,25.806
23720,6.588888889,107.82,118.34,25.806
23725,6.590277778,107.79,118.33,25.807
23730,6.591666667,107.78,118.31,25.807
23735,6.593055556,107.76,118.3,25.805
23740,6.594444444,107.75,118.29,25.805
23745,6.595833333,107.73,118.28,25.806
23750,6.597222222,107.7,118.25,25.81
23755,6.598611111,107.7,118.25,25.807
23760,6.6,107.69,118.24,25.805
23765,6.601388889,107.69,118.24,25.802
23770,6.602777778,107.68,118.23,25.802
23775,6.604166667,107.66,118.22,25.802
23780,6.605555556,107.65,118.22,25.801
23785,6.606944444,107.64,118.2,25.804
23790,6.608333333,107.62,118.2,25.802
23795,6.609722222,107.61,118.19,25.802
23800,6.611111111,107.61,118.18,25.799
23805,6.6125,107.6,118.17,25.799
23810,6.613888889,107.59,118.14,25.799
23815,6.615277778,107.56,118.13,25.799
23820,6.616666667,107.55,118.12,25.797
23825,6.618055556,107.52,118.11,25.798
23830,6.619444444,107.52,118.11,25.797
23835,6.620833333,107.5,118.1,25.798
23840,6.622222222,107.5,118.09,25.797
23845,6.623611111,107.47,118.09,25.798
23850,6.625,107.46,118.07,25.8
23855,6.626388889,107.44,118.05,25.801
23860,6.627777778,107.45,118.04,25.803
23865,6.629166667,107.43,118.03,25.804
23870,6.630555556,107.41,118.02,25.804
23875,6.631944444,107.39,118,25.803
23880,6.633333333,107.38,117.98,25.804
23885,6.634722222,107.35,117.96,25.805
23890,6.636111111,107.32,117.95,25.806
23895,6.6375,107.31,117.94,25.806
23900,6.638888889,107.32,117.95,25.804
23905,6.640277778,107.32,117.94,25.803
23910,6.641666667,107.32,117.93,25.802
23915,6.643055556,107.31,117.93,25.802
23920,6.644444444,107.29,117.92,25.804
23925,6.645833333,107.27,117.91,25.804
23930,6.647222222,107.24,117.88,25.806
23935,6.648611111,107.24,117.86,25.807
23940,6.65,107.23,117.86,25.807
23945,6.651388889,107.22,117.85,25.808
23950,6.652777778,107.21,117.82,25.809
23955,6.654166667,107.19,117.8,25.813
23960,6.655555556,107.17,117.79,25.813
23965,6.656944444,107.16,117.79,25.813
23970,6.658333333,107.14,117.78,25.812
23975,6.659722222,107.13,117.76,25.813
23980,6.661111111,107.11,117.73,25.813
23985,6.6625,107.1,117.72,25.813
23990,6.663888889,107.08,117.72,25.814
23995,6.665277778,107.07,117.71,25.815
24000,6.666666667,107.06,117.68,25.819
24005,6.668055556,107.05,117.66,25.82
24010,6.669444444,107.02,117.64,25.823
24015,6.670833333,106.98,117.62,25.826
24020,6.672222222,106.97,117.6,25.828
24025,6.673611111,106.96,117.61,25.828
24030,6.675,106.96,117.59,25.827
24035,6.676388889,106.93,117.58,25.829
24040,6.677777778,106.91,117.56,25.831
24045,6.679166667,106.88,117.53,25.835
24050,6.680555556,106.86,117.52,25.835
24055,6.681944444,106.84,117.48,25.837
24060,6.683333333,106.83,117.5,25.835
24065,6.684722222,106.81,117.48,25.838
24070,6.686111111,106.79,117.49,25.838
24075,6.6875,106.77,117.47,25.839
24080,6.688888889,106.77,117.46,25.839
24085,6.690277778,106.75,117.43,25.842
24090,6.691666667,106.74,117.41,25.844
24095,6.693055556,106.72,117.38,25.844
24100,6.694444444,106.7,117.37,25.843
24105,6.695833333,106.69,117.37,25.84
24110,6.697222222,106.67,117.37,25.838
24115,6.698611111,106.67,117.36,25.833
24120,6.7,106.67,117.37,25.828
24125,6.701388889,106.67,117.38,25.822
24130,6.702777778,106.66,117.4,25.818
24135,6.704166667,106.65,117.39,25.813
24140,6.705555556,106.66,117.39,25.809
24145,6.706944444,106.65,117.4,25.807
24150,6.708333333,106.63,117.39,25.806
24155,6.709722222,106.62,117.38,25.805
24160,6.711111111,106.62,117.37,25.803
24165,6.7125,106.61,117.36,25.804
24170,6.713888889,106.6,117.34,25.803
24175,6.715277778,106.56,117.33,25.801
24180,6.716666667,106.55,117.34,25.798
24185,6.718055556,106.54,117.33,25.8
24190,6.719444444,106.53,117.31,25.8
24195,6.720833333,106.52,117.28,25.803
24200,6.722222222,106.49,117.27,25.804
24205,6.723611111,106.48,117.26,25.806
24210,6.725,106.45,117.26,25.809
24215,6.726388889,106.43,117.24,25.812
24220,6.727777778,106.41,117.22,25.813
24225,6.729166667,106.4,117.21,25.812
24230,6.730555556,106.4,117.2,25.808
24235,6.731944444,106.38,117.17,25.808
24240,6.733333333,106.36,117.17,25.808
24245,6.734722222,106.35,117.16,25.808
24250,6.736111111,106.35,117.18,25.805
24255,6.7375,106.35,117.17,25.803
24260,6.738888889,106.34,117.16,25.805
24265,6.740277778,106.31,117.15,25.807
24270,6.741666667,106.29,117.14,25.806
24275,6.743055556,106.27,117.13,25.806
24280,6.744444444,106.26,117.11,25.806
24285,6.745833333,106.24,117.09,25.81
24290,6.747222222,106.22,117.08,25.813
24295,6.748611111,106.2,117.06,25.816
24300,6.75,106.18,117.05,25.816
24305,6.751388889,106.17,117.02,25.815
24310,6.752777778,106.15,117.01,25.815
24315,6.754166667,106.14,117,25.816
24320,6.755555556,106.11,116.98,25.818
24325,6.756944444,106.1,116.96,25.818
24330,6.758333333,106.07,116.95,25.818
24335,6.759722222,106.07,116.95,25.815
24340,6.761111111,106.03,116.93,25.819
24345,6.7625,106.01,116.92,25.82
24350,6.763888889,105.97,116.91,25.822
24355,6.765277778,105.96,116.9,25.821
24360,6.766666667,105.96,116.87,25.822
24365,6.768055556,105.95,116.87,25.825
24370,6.769444444,105.92,116.86,25.823
24375,6.770833333,105.9,116.86,25.823
24380,6.772222222,105.89,116.83,25.822
24385,6.773611111,105.87,116.81,25.825
24390,6.775,105.84,116.79,25.827
24395,6.776388889,105.81,116.79,25.826
24400,6.777777778,105.79,116.77,25.826
24405,6.779166667,105.76,116.76,25.827
24410,6.780555556,105.72,116.73,25.833
24415,6.781944444,105.68,116.71,25.84
24420,6.783333333,105.65,116.66,25.846
24425,6.784722222,105.63,116.64,25.852
24430,6.786111111,105.6,116.62,25.853
24435,6.7875,105.57,116.61,25.854
24440,6.788888889,105.55,116.6,25.851
24445,6.790277778,105.53,116.6,25.848
24450,6.791666667,105.5,116.59,25.844
24455,6.793055556,105.5,116.62,25.839
24460,6.794444444,105.5,116.62,25.834
24465,6.795833333,105.51,116.63,25.829
24470,6.797222222,105.49,116.61,25.826
24475,6.798611111,105.48,116.62,25.821
24480,6.8,105.46,116.61,25.818
24485,6.801388889,105.44,116.6,25.815
24490,6.802777778,105.42,116.59,25.814
24495,6.804166667,105.4,116.58,25.812
24500,6.805555556,105.37,116.57,25.809
24505,6.806944444,105.37,116.57,25.808
