sconds,hours,Ch1,Ch3,Ch4,Temp
22905,6.3625,178.08,151.11,143.23,26.74
22910,6.363888889,178.07,151.11,143.24,26.737
22915,6.365277778,178.11,151.1,143.22,26.736
22920,6.366666667,178.08,151.1,143.22,26.737
22925,6.368055556,178.07,151.08,143.22,26.737
22930,6.369444444,178.04,151.1,143.22,26.736
22935,6.370833333,178.04,151.06,143.19,26.734
22940,6.372222222,178.05,151.08,143.18,26.734
22945,6.373611111,178.02,151.04,143.15,26.735
22950,6.375,178.03,151.05,143.15,26.734
22955,6.376388889,178.03,151.03,143.16,26.733
22960,6.377777778,178.07,151.05,143.16,26.731
22965,6.379166667,178.06,151.03,143.15,26.734
22970,6.380555556,178.04,151.02,143.12,26.734
22975,6.381944444,178,151,143.09,26.736
22980,6.383333333,178,150.99,143.06,26.737
22985,6.384722222,177.99,150.96,143.03,26.739
22990,6.386111111,178.02,150.93,143.02,26.739
22995,6.3875,177.97,150.9,143.02,26.74
23000,6.388888889,177.98,150.89,143.02,26.74
23005,6.390277778,177.93,150.87,142.98,26.742
23010,6.391666667,177.92,150.84,142.94,26.745
23015,6.393055556,177.89,150.79,142.89,26.749
23020,6.394444444,177.86,150.76,142.85,26.756
23025,6.395833333,177.84,150.73,142.81,26.76
23030,6.397222222,177.81,150.75,142.77,26.76
23035,6.398611111,177.83,150.75,142.74,26.756
23040,6.4,177.84,150.74,142.71,26.752
23045,6.401388889,177.85,150.72,142.66,26.751
23050,6.402777778,177.85,150.71,142.62,26.751
23055,6.404166667,177.86,150.71,142.57,26.75
23060,6.405555556,177.86,150.72,142.53,26.747
23065,6.406944444,177.86,150.71,142.48,26.745
23070,6.408333333,177.86,150.69,142.44,26.744
23075,6.409722222,177.85,150.66,142.39,26.745
23080,6.411111111,177.82,150.64,142.34,26.745
23085,6.4125,177.83,150.62,142.28,26.747
23090,6.413888889,177.84,150.62,142.23,26.747
23095,6.415277778,177.83,150.59,142.15,26.747
23100,6.416666667,177.81,150.6,142.1,26.745
23105,6.418055556,177.8,150.57,142.03,26.746
23110,6.419444444,177.79,150.55,141.99,26.75
23115,6.420833333,177.76,150.51,141.92,26.756
23120,6.422222222,177.7,150.48,141.83,26.765
23125,6.423611111,177.69,150.43,141.74,26.773
23130,6.425,177.63,150.4,141.67,26.779
23135,6.426388889,177.63,150.34,141.61,26.784
23140,6.427777778,177.58,150.31,141.58,26.788
23145,6.429166667,177.62,150.28,141.54,26.788
23150,6.430555556,177.63,150.28,141.52,26.785
23155,6.431944444,177.64,150.28,141.47,26.783
23160,6.433333333,177.64,150.28,141.44,26.778
23165,6.434722222,177.63,150.27,141.41,26.775
23170,6.436111111,177.63,150.27,141.4,26.77
23175,6.4375,177.64,150.27,141.37,26.767
23180,6.438888889,177.6,150.28,141.34,26.766
23185,6.440277778,177.63,150.28,141.31,26.764
23190,6.441666667,177.6,150.28,141.3,26.762
23195,6.443055556,177.62,150.28,141.28,26.76
23200,6.444444444,177.62,150.27,141.25,26.757
23205,6.445833333,177.66,150.26,141.21,26.757
23210,6.447222222,177.65,150.26,141.18,26.756
23215,6.448611111,177.64,150.25,141.14,26.758
23220,6.45,177.6,150.25,141.12,26.758
23225,6.451388889,177.65,150.24,141.09,26.757
23230,6.452777778,177.63,150.24,141.08,26.756
23235,6.454166667,177.65,150.27,141.05,26.751
23240,6.455555556,177.61,150.26,141.03,26.751
23245,6.456944444,177.63,150.26,141,26.747
23250,6.458333333,177.64,150.25,140.99,26.747
23255,6.459722222,177.67,150.26,140.98,26.743
23260,6.461111111,177.7,150.26,140.99,26.74
23265,6.4625,177.66,150.27,140.98,26.734
23270,6.463888889,177.66,150.27,140.98,26.732
23275,6.465277778,177.63,150.28,140.95,26.728
23280,6.466666667,177.66,150.3,140.94,26.728
23285,6.468055556,177.64,150.3,140.91,26.728
23290,6.469444444,177.67,150.29,140.91,26.728
23295,6.470833333,177.64,150.25,140.89,26.73
23300,6.472222222,177.63,150.25,140.88,26.732
23305,6.473611111,177.56,150.23,140.86,26.734
23310,6.475,177.55,150.23,140.85,26.734
23315,6.476388889,177.55,150.23,140.82,26.736
23320,6.477777778,177.56,150.24,140.78,26.738
23325,6.479166667,177.54,150.22,140.74,26.743
23330,6.480555556,177.5,150.18,140.73,26.749
23335,6.481944444,177.5,150.15,140.71,26.753
23340,6.483333333,177.49,150.12,140.68,26.757
23345,6.484722222,177.49,150.12,140.67,26.758
23350,6.486111111,177.44,150.1,140.63,26.761
23355,6.4875,177.45,150.1,140.63,26.761
23360,6.488888889,177.45,150.09,140.61,26.759
23365,6.490277778,177.44,150.09,140.62,26.758
23370,6.491666667,177.41,150.08,140.6,26.758
23375,6.493055556,177.38,150.09,140.61,26.759
23380,6.494444444,177.39,150.08,140.59,26.759
23385,6.495833333,177.4,150.07,140.59,26.758
23390,6.497222222,177.4,150.05,140.57,26.759
23395,6.498611111,177.38,150.03,140.58,26.759
23400,6.5,177.37,150.05,140.57,26.758
23405,6.501388889,177.36,150.03,140.57,26.755
23410,6.502777778,177.35,150.03,140.53,26.756
23415,6.504166667,177.32,149.99,140.49,26.759
23420,6.505555556,177.32,149.97,140.45,26.765
23425,6.506944444,177.31,149.95,140.43,26.767
23430,6.508333333,177.3,149.94,140.42,26.768
23435,6.509722222,177.29,149.93,140.44,26.766
23440,6.511111111,177.26,149.93,140.45,26.766
23445,6.5125,177.25,149.92,140.45,26.764
23450,6.513888889,177.24,149.89,140.45,26.761
23455,6.515277778,177.26,149.89,140.44,26.757
23460,6.516666667,177.28,149.88,140.43,26.754
23465,6.518055556,177.27,149.89,140.42,26.752
23470,6.519444444,177.27,149.86,140.4,26.755
23475,6.520833333,177.25,149.82,140.38,26.761
23480,6.522222222,177.23,149.78,140.35,26.769
23485,6.523611111,177.21,149.75,140.32,26.772
23490,6.525,177.16,149.72,140.3,26.774
23495,6.526388889,177.13,149.7,140.29,26.774
23500,6.527777778,177.11,149.68,140.28,26.777
23505,6.529166667,177.11,149.68,140.25,26.774
23510,6.530555556,177.13,149.66,140.24,26.772
23515,6.531944444,177.15,149.66,140.24,26.766
23520,6.533333333,177.19,149.66,140.25,26.762
23525,6.534722222,177.22,149.67,140.25,26.756
23530,6.536111111,177.21,149.66,140.26,26.752
23535,6.5375,177.21,149.64,140.24,26.748
23540,6.538888889,177.21,149.62,140.23,26.745
23545,6.540277778,177.22,149.59,140.19,26.744
23550,6.541666667,177.21,149.58,140.17,26.743
23555,6.543055556,177.19,149.55,140.13,26.745
23560,6.544444444,177.15,149.52,140.1,26.749
23565,6.545833333,177.14,149.48,140.07,26.752
23570,6.547222222,177.14,149.46,140.03,26.755
23575,6.548611111,177.15,149.45,140,26.754
23580,6.55,177.14,149.43,139.96,26.756
23585,6.551388889,177.09,149.37,139.92,26.757
23590,6.552777778,177.1,149.32,139.9,26.758
23595,6.554166667,177.08,149.29,139.89,26.755
23600,6.555555556,177.09,149.3,139.86,26.754
23605,6.556944444,177.06,149.28,139.83,26.752
23610,6.558333333,177.06,149.26,139.8,26.75
23615,6.559722222,177.09,149.24,139.78,26.749
23620,6.561111111,177.13,149.21,139.76,26.747
23625,6.5625,177.15,149.19,139.74,26.745
23630,6.563888889,177.14,149.15,139.71,26.744
23635,6.565277778,177.11,149.12,139.66,26.742
23640,6.566666667,177.08,149.07,139.63,26.743
23645,6.568055556,177.07,149.02,139.58,26.744
23650,6.569444444,177,148.97,139.53,26.749
23655,6.570833333,176.97,148.91,139.48,26.754
23660,6.572222222,176.94,148.86,139.43,26.758
23665,6.573611111,176.99,148.84,139.4,26.759
23670,6.575,176.97,148.81,139.35,26.76
23675,6.576388889,176.96,148.8,139.33,26.758
23680,6.577777778,176.95,148.78,139.29,26.757
23685,6.579166667,176.96,148.76,139.25,26.756
23690,6.580555556,176.99,148.76,139.21,26.751
23695,6.581944444,176.98,148.75,139.17,26.75
23700,6.583333333,177,148.74,139.15,26.745
23705,6.584722222,176.98,148.7,139.11,26.748
23710,6.586111111,176.98,148.67,139.07,26.746
23715,6.5875,176.98,148.64,139.04,26.746
23720,6.588888889,176.98,148.62,139.01,26.742
23725,6.590277778,176.98,148.62,138.98,26.741
23730,6.591666667,176.95,148.6,138.91,26.743
23735,6.593055556,176.92,148.59,138.86,26.745
23740,6.594444444,176.9,148.56,138.82,26.745
23745,6.595833333,176.9,148.54,138.8,26.742
23750,6.597222222,176.93,148.55,138.77,26.739
23755,6.598611111,176.94,148.55,138.73,26.739
23760,6.6,176.94,148.54,138.69,26.74
23765,6.601388889,176.88,148.51,138.65,26.741
23770,6.602777778,176.87,148.5,138.63,26.741
23775,6.604166667,176.86,148.49,138.58,26.74
23780,6.605555556,176.9,148.49,138.54,26.739
23785,6.606944444,176.9,148.5,138.49,26.738
23790,6.608333333,176.89,148.49,138.46,26.737
23795,6.609722222,176.88,148.48,138.41,26.737
23800,6.611111111,176.85,148.48,138.37,26.734
23805,6.6125,176.86,148.49,138.34,26.734
23810,6.613888889,176.83,148.5,138.3,26.733
23815,6.615277778,176.82,148.5,138.23,26.733
23820,6.616666667,176.8,148.47,138.17,26.735
23825,6.618055556,176.81,148.43,138.12,26.74
23830,6.619444444,176.8,148.4,138.08,26.747
23835,6.620833333,176.77,148.39,138.03,26.751
23840,6.622222222,176.72,148.39,137.99,26.754
23845,6.623611111,176.68,148.37,137.93,26.755
23850,6.625,176.66,148.37,137.88,26.757
23855,6.626388889,176.61,148.36,137.84,26.758
23860,6.627777778,176.6,148.35,137.8,26.758
23865,6.629166667,176.6,148.33,137.76,26.759
23870,6.630555556,176.62,148.34,137.72,26.758
23875,6.631944444,176.61,148.34,137.66,26.759
23880,6.633333333,176.63,148.35,137.62,26.758
23885,6.634722222,176.6,148.34,137.56,26.76
23890,6.636111111,176.62,148.34,137.55,26.76
23895,6.6375,176.59,148.33,137.5,26.762
23900,6.638888889,176.61,148.31,137.46,26.763
23905,6.640277778,176.6,148.3,137.42,26.761
23910,6.641666667,176.6,148.3,137.38,26.759
23915,6.643055556,176.62,148.31,137.36,26.752
23920,6.644444444,176.62,148.32,137.31,26.749
23925,6.645833333,176.6,148.29,137.27,26.748
23930,6.647222222,176.57,148.29,137.24,26.749
23935,6.648611111,176.58,148.28,137.2,26.749
23940,6.65,176.61,148.28,137.16,26.749
23945,6.651388889,176.6,148.26,137.1,26.75
23950,6.652777778,176.56,148.26,137.04,26.752
23955,6.654166667,176.53,148.25,136.98,26.752
23960,6.655555556,176.54,148.26,136.93,26.751
23965,6.656944444,176.55,148.25,136.88,26.751
23970,6.658333333,176.55,148.24,136.84,26.753
23975,6.659722222,176.53,148.24,136.77,26.757
23980,6.661111111,176.52,148.24,136.75,26.758
23985,6.6625,176.5,148.25,136.68,26.758
23990,6.663888889,176.49,148.25,136.64,26.757
23995,6.665277778,176.49,148.24,136.57,26.758
24000,6.666666667,176.45,148.22,136.53,26.76
24005,6.668055556,176.44,148.22,136.47,26.761
24010,6.669444444,176.4,148.21,136.4,26.764
24015,6.670833333,176.45,148.26,136.36,26.758
24020,6.672222222,176.49,148.26,136.33,26.755
24025,6.673611111,176.52,148.29,136.3,26.751
24030,6.675,176.51,148.29,136.27,26.749
24035,6.676388889,176.47,148.31,136.24,26.747
24040,6.677777778,176.49,148.32,136.2,26.745
24045,6.679166667,176.51,148.34,136.15,26.742
24050,6.680555556,176.53,148.35,136.13,26.738
24055,6.681944444,176.55,148.36,136.11,26.733
24060,6.683333333,176.56,148.38,136.08,26.73
24065,6.684722222,176.54,148.4,136.03,26.728
24070,6.686111111,176.53,148.41,135.96,26.727
24075,6.6875,176.52,148.41,135.93,26.727
24080,6.688888889,176.54,148.43,135.89,26.727
24085,6.690277778,176.55,148.44,135.89,26.726
24090,6.691666667,176.51,148.44,135.84,26.728
24095,6.693055556,176.51,148.42,135.79,26.732
24100,6.694444444,176.47,148.38,135.71,26.738
24105,6.695833333,176.48,148.35,135.66,26.743
24110,6.697222222,176.41,148.32,135.59,26.751
24115,6.698611111,176.36,148.29,135.53,26.755
24120,6.7,176.31,148.27,135.47,26.758
24125,6.701388889,176.34,148.28,135.45,26.757
24130,6.702777778,176.36,148.27,135.42,26.756
24135,6.704166667,176.37,148.27,135.39,26.759
24140,6.705555556,176.31,148.26,135.34,26.764
24145,6.706944444,176.29,148.26,135.28,26.769
24150,6.708333333,176.27,148.27,135.25,26.768
24155,6.709722222,176.32,148.29,135.21,26.763
24160,6.711111111,176.33,148.29,135.18,26.759
24165,6.7125,176.33,148.28,135.13,26.756
24170,6.713888889,176.28,148.26,135.09,26.757
24175,6.715277778,176.26,148.26,135.06,26.756
24180,6.716666667,176.28,148.25,135.03,26.756
24185,6.718055556,176.33,148.26,135.03,26.752
24190,6.719444444,176.34,148.28,135,26.747
24195,6.720833333,176.33,148.29,134.98,26.742
24200,6.722222222,176.36,148.28,134.95,26.738
24205,6.723611111,176.37,148.29,134.93,26.735
24210,6.725,176.37,148.29,134.92,26.734
24215,6.726388889,176.32,148.28,134.88,26.736
24220,6.727777778,176.27,148.23,134.83,26.738
24225,6.729166667,176.26,148.19,134.78,26.742
24230,6.730555556,176.25,148.18,134.73,26.745
24235,6.731944444,176.22,148.16,134.69,26.749
24240,6.733333333,176.21,148.16,134.65,26.751
24245,6.734722222,176.19,148.12,134.61,26.752
24250,6.736111111,176.19,148.1,134.57,26.754
24255,6.7375,176.13,148.04,134.51,26.759
24260,6.738888889,176.09,148,134.46,26.763
24265,6.740277778,176.09,147.98,134.43,26.76
24270,6.741666667,176.16,148,134.44,26.751
24275,6.743055556,176.21,148.02,134.44,26.741
24280,6.744444444,176.23,148,134.43,26.735
24285,6.745833333,176.25,147.97,134.4,26.732
24290,6.747222222,176.25,147.95,134.39,26.726
24295,6.748611111,176.27,147.94,134.36,26.721
24300,6.75,176.26,147.93,134.34,26.715
24305,6.751388889,176.28,147.89,134.29,26.714
24310,6.752777778,176.29,147.84,134.27,26.714
24315,6.754166667,176.27,147.79,134.24,26.716
24320,6.755555556,176.23,147.76,134.22,26.717
24325,6.756944444,176.21,147.72,134.17,26.719
24330,6.758333333,176.21,147.67,134.13,26.72
24335,6.759722222,176.22,147.63,134.09,26.719
24340,6.761111111,176.21,147.6,134.06,26.72
24345,6.7625,176.19,147.56,134.01,26.724
24350,6.763888889,176.17,147.51,133.97,26.728
24355,6.765277778,176.14,147.46,133.94,26.729
24360,6.766666667,176.16,147.44,133.94,26.724
24365,6.768055556,176.21,147.41,133.93,26.719
24370,6.769444444,176.25,147.42,133.94,26.713
24375,6.770833333,176.25,147.41,133.92,26.713
24380,6.772222222,176.22,147.39,133.91,26.712
24385,6.773611111,176.21,147.37,133.88,26.713
24390,6.775,176.2,147.34,133.89,26.713
24395,6.776388889,176.2,147.32,133.88,26.714
24400,6.777777778,176.19,147.28,133.87,26.716
24405,6.779166667,176.16,147.25,133.84,26.718
24410,6.780555556,176.13,147.22,133.82,26.719
24415,6.781944444,176.11,147.19,133.79,26.719
24420,6.783333333,176.09,147.17,133.78,26.719
24425,6.784722222,176.12,147.16,133.77,26.72
24430,6.786111111,176.13,147.14,133.76,26.717
24435,6.7875,176.18,147.12,133.76,26.717
24440,6.788888889,176.15,147.1,133.77,26.714
24445,6.790277778,176.12,147.08,133.74,26.72
24450,6.791666667,176.06,147.04,133.7,26.724
24455,6.793055556,176.02,146.99,133.64,26.733
24460,6.794444444,176,146.92,133.6,26.742
24465,6.795833333,175.91,146.85,133.55,26.754
24470,6.797222222,175.86,146.82,133.51,26.762
24475,6.798611111,175.82,146.81,133.48,26.767
24480,6.8,175.83,146.81,133.48,26.764
24485,6.801388889,175.85,146.8,133.49,26.762
24490,6.802777778,175.89,146.8,133.49,26.758
24495,6.804166667,175.92,146.77,133.47,26.761
24500,6.805555556,175.91,146.73,133.42,26.766
24505,6.806944444,175.81,146.66,133.37,26.778
24510,6.808333333,175.72,146.62,133.32,26.789
24515,6.809722222,175.66,146.59,133.3,26.79
24520,6.811111111,175.74,146.61,133.33,26.78
24525,6.8125,175.79,146.65,133.37,26.765
24530,6.813888889,175.82,146.66,133.38,26.757
24535,6.815277778,175.79,146.66,133.37,26.756
24540,6.816666667,175.8,146.64,133.35,26.759
24545,6.818055556,175.79,146.63,133.32,26.762
24550,6.819444444,175.81,146.63,133.32,26.762
24555,6.820833333,175.77,146.64,133.31,26.759
24560,6.822222222,175.78,146.63,133.29,26.758
24565,6.823611111,175.78,146.61,133.26,26.756
24570,6.825,175.78,146.61,133.23,26.755
24575,6.826388889,175.79,146.61,133.23,26.754
24580,6.827777778,175.74,146.61,133.22,26.754
24585,6.829166667,175.78,146.59,133.2,26.756
24590,6.830555556,175.73,146.56,133.16,26.761
24595,6.831944444,175.78,146.54,133.15,26.762
24600,6.833333333,175.74,146.54,133.14,26.761
24605,6.834722222,175.73,146.55,133.16,26.756
24610,6.836111111,175.68,146.55,133.13,26.758
24615,6.8375,175.67,146.56,133.1,26.762
24620,6.838888889,175.67,146.51,133.04,26.772
24625,6.840277778,175.66,146.47,133.01,26.778
24630,6.841666667,175.63,146.46,133,26.779
24635,6.843055556,175.62,146.45,132.99,26.776
24640,6.844444444,175.65,146.46,133.01,26.769
24645,6.845833333,175.68,146.47,133,26.761
24650,6.847222222,175.72,146.51,133.02,26.752
24655,6.848611111,175.71,146.53,133,26.748
24660,6.85,175.7,146.54,133,26.746
24665,6.851388889,175.7,146.53,133,26.747
24670,6.852777778,175.7,146.51,132.99,26.746
24675,6.854166667,175.69,146.49,132.96,26.747
24680,6.855555556,175.63,146.49,132.94,26.747
24685,6.856944444,175.63,146.49,132.92,26.747
24690,6.858333333,175.64,146.5,132.93,26.745
24695,6.859722222,175.69,146.5,132.92,26.745
24700,6.861111111,175.67,146.47,132.92,26.745
24705,6.8625,175.66,146.45,132.89,26.746
24710,6.863888889,175.61,146.46,132.88,26.746
24715,6.865277778,175.59,146.46,132.86,26.747
24720,6.866666667,175.59,146.44,132.83,26.748
24725,6.868055556,175.59,146.41,132.82,26.752
24730,6.869444444,175.59,146.41,132.81,26.754
24735,6.870833333,175.57,146.41,132.8,26.757
24740,6.872222222,175.56,146.41,132.78,26.756
24745,6.873611111,175.56,146.4,132.77,26.754
24750,6.875,175.59,146.38,132.75,26.754
24755,6.876388889,175.53,146.33,132.72,26.76
24760,6.877777778,175.5,146.3,132.68,26.769
24765,6.879166667,175.48,146.28,132.67,26.773
24770,6.880555556,175.53,146.3,132.68,26.767
24775,6.881944444,175.56,146.32,132.7,26.757
24780,6.883333333,175.55,146.35,132.72,26.747
24785,6.884722222,175.56,146.36,132.72,26.744
24790,6.886111111,175.57,146.34,132.71,26.743
24795,6.8875,175.59,146.32,132.7,26.745
24800,6.888888889,175.58,146.32,132.68,26.745
24805,6.890277778,175.55,146.32,132.66,26.747
24810,6.891666667,175.54,146.29,132.64,26.75
24815,6.893055556,175.52,146.27,132.64,26.752
24820,6.894444444,175.55,146.26,132.64,26.751
24825,6.895833333,175.55,146.28,132.66,26.747
24830,6.897222222,175.55,146.27,132.66,26.746
24835,6.898611111,175.58,146.25,132.65,26.742
24840,6.9,175.59,146.26,132.66,26.739
24845,6.901388889,175.58,146.26,132.66,26.735
24850,6.902777778,175.55,146.27,132.66,26.731
24855,6.904166667,175.55,146.27,132.63,26.73
24860,6.905555556,175.59,146.28,132.63,26.725
24865,6.906944444,175.6,146.27,132.62,26.725
24870,6.908333333,175.61,146.27,132.62,26.72
24875,6.909722222,175.61,146.27,132.6,26.719
24880,6.911111111,175.62,146.26,132.6,26.718
24885,6.9125,175.59,146.25,132.59,26.72
24890,6.913888889,175.53,146.21,132.58,26.723
24895,6.915277778,175.52,146.19,132.55,26.724
24900,6.916666667,175.53,146.18,132.5,26.726
24905,6.918055556,175.54,146.17,132.47,26.728
24910,6.919444444,175.54,146.16,132.43,26.73
24915,6.920833333,175.53,146.13,132.44,26.732
24920,6.922222222,175.49,146.11,132.41,26.733
24925,6.923611111,175.48,146.1,132.4,26.734
24930,6.925,175.48,146.09,132.35,26.738
24935,6.926388889,175.5,146.08,132.34,26.739
24940,6.927777778,175.47,146.05,132.32,26.741
24945,6.929166667,175.44,146.03,132.31,26.738
24950,6.930555556,175.4,146.02,132.28,26.739
24955,6.931944444,175.37,146,132.25,26.739
24960,6.933333333,175.38,145.99,132.22,26.738
24965,6.934722222,175.38,145.96,132.19,26.738
24970,6.936111111,175.42,145.95,132.16,26.736
24975,6.9375,175.43,145.94,132.14,26.736
24980,6.938888889,175.47,145.95,132.14,26.731
24985,6.940277778,175.44,145.93,132.11,26.732
24990,6.941666667,175.39,145.89,132.06,26.733
24995,6.943055556,175.38,145.86,132,26.738
25000,6.944444444,175.37,145.85,131.96,26.74
25005,6.945833333,175.38,145.85,131.93,26.742
25010,6.947222222,175.35,145.82,131.91,26.744
25015,6.948611111,175.31,145.8,131.87,26.745
25020,6.95,175.3,145.76,131.84,26.748
25025,6.951388889,175.33,145.74,131.81,26.749
25030,6.952777778,175.35,145.72,131.78,26.75
25035,6.954166667,175.31,145.71,131.74,26.751
25040,6.955555556,175.28,145.69,131.71,26.751
25045,6.956944444,175.29,145.68,131.67,26.751
25050,6.958333333,175.31,145.66,131.63,26.749
25055,6.959722222,175.29,145.65,131.58,26.75
25060,6.961111111,175.26,145.65,131.56,26.748
25065,6.9625,175.26,145.66,131.53,26.747
25070,6.963888889,175.24,145.66,131.51,26.744
25075,6.965277778,175.27,145.65,131.49,26.742
25080,6.966666667,175.27,145.65,131.46,26.74
25085,6.968055556,175.3,145.65,131.43,26.739
25090,6.969444444,175.29,145.66,131.38,26.738
25095,6.970833333,175.28,145.66,131.34,26.74
25100,6.972222222,175.24,145.63,131.3,26.743
25105,6.973611111,175.19,145.62,131.25,26.745
25110,6.975,175.15,145.59,131.21,26.745
25115,6.976388889,175.13,145.57,131.14,26.748
25120,6.977777778,175.13,145.54,131.1,26.754
25125,6.979166667,175.14,145.51,131.05,26.757
25130,6.980555556,175.16,145.51,131.01,26.757
25135,6.981944444,175.18,145.52,130.97,26.753
25140,6.983333333,175.19,145.52,130.94,26.754
25145,6.984722222,175.19,145.52,130.92,26.754
25150,6.986111111,175.16,145.51,130.9,26.754
25155,6.9875,175.14,145.52,130.87,26.751
25160,6.988888889,175.12,145.5,130.83,26.75
25165,6.990277778,175.15,145.5,130.79,26.747
25170,6.991666667,175.17,145.51,130.76,26.746
25175,6.993055556,175.19,145.5,130.73,26.743
25180,6.994444444,175.2,145.51,130.72,26.739
25185,6.995833333,175.16,145.49,130.68,26.738
25190,6.997222222,175.14,145.49,130.64,26.74
25195,6.998611111,175.11,145.46,130.57,26.745
25200,7,175.14,145.44,130.53,26.747
25205,7.001388889,175.13,145.42,130.47,26.749
25210,7.002777778,175.12,145.41,130.43,26.748
25215,7.004166667,175.09,145.4,130.38,26.749
25220,7.005555556,175.08,145.38,130.34,26.749
25225,7.006944444,175.09,145.39,130.32,26.748
25230,7.008333333,175.1,145.37,130.28,26.747
25235,7.009722222,175.08,145.37,130.25,26.745
25240,7.011111111,175.06,145.36,130.22,26.742
25245,7.0125,175.06,145.36,130.19,26.74
25250,7.013888889,175.06,145.33,130.15,26.74
25255,7.015277778,175.07,145.32,130.1,26.741
25260,7.016666667,175.06,145.31,130.06,26.741
25265,7.018055556,175.09,145.31,130.04,26.739
25270,7.019444444,175.11,145.29,130,26.736
25275,7.020833333,175.11,145.27,129.96,26.733
25280,7.022222222,175.1,145.26,129.92,26.733
25285,7.023611111,175.09,145.26,129.89,26.734
25290,7.025,175.08,145.24,129.87,26.736
25295,7.026388889,175.05,145.21,129.82,26.739
25300,7.027777778,175.02,145.17,129.77,26.741
25305,7.029166667,175.01,145.14,129.73,26.744
25310,7.030555556,175.01,145.11,129.71,26.742
25315,7.031944444,174.99,145.09,129.69,26.744
25320,7.033333333,174.96,145.07,129.65,26.743
25325,7.034722222,174.92,145.05,129.6,26.748
25330,7.036111111,174.89,145.02,129.56,26.748
25335,7.0375,174.89,145,129.53,26.751
25340,7.038888889,174.91,144.99,129.5,26.748
25345,7.040277778,174.9,144.98,129.45,26.748
25350,7.041666667,174.93,144.97,129.44,26.746
25355,7.043055556,174.93,144.98,129.41,26.743
25360,7.044444444,174.96,144.95,129.39,26.739
25365,7.045833333,174.95,144.92,129.34,26.739
25370,7.047222222,174.94,144.87,129.3,26.742
25375,7.048611111,174.9,144.86,129.27,26.745
25380,7.05,174.86,144.84,129.25,26.748
25385,7.051388889,174.82,144.81,129.21,26.753
25390,7.052777778,174.8,144.77,129.16,26.759
25395,7.054166667,174.77,144.72,129.11,26.766
25400,7.055555556,174.75,144.69,129.05,26.773
25405,7.056944444,174.71,144.65,128.99,26.78
25410,7.058333333,174.7,144.62,128.95,26.78
25415,7.059722222,174.69,144.61,128.92,26.779
25420,7.061111111,174.7,144.59,128.89,26.774
25425,7.0625,174.73,144.57,128.88,26.769
25430,7.063888889,174.76,144.59,128.86,26.763
25435,7.065277778,174.78,144.61,128.86,26.755
25440,7.066666667,174.76,144.62,128.83,26.751
25445,7.068055556,174.79,144.61,128.82,26.744
25450,7.069444444,174.8,144.58,128.77,26.742
25455,7.070833333,174.82,144.54,128.74,26.74
25460,7.072222222,174.75,144.5,128.7,26.742
25465,7.073611111,174.76,144.48,128.67,26.745
25470,7.075,174.75,144.48,128.62,26.745
25475,7.076388889,174.75,144.47,128.57,26.745
25480,7.077777778,174.73,144.46,128.53,26.742
25485,7.079166667,174.74,144.44,128.5,26.74
25490,7.080555556,174.76,144.42,128.47,26.738
25495,7.081944444,174.75,144.37,128.41,26.74
25500,7.083333333,174.78,144.34,128.35,26.738
25505,7.084722222,174.79,144.31,128.31,26.737
25510,7.086111111,174.83,144.33,128.25,26.731
25515,7.0875,174.8,144.32,128.22,26.728
25520,7.088888889,174.79,144.31,128.19,26.726
25525,7.090277778,174.76,144.29,128.15,26.726
25530,7.091666667,174.77,144.27,128.11,26.726
25535,7.093055556,174.81,144.24,128.06,26.726
25540,7.094444444,174.81,144.21,128.01,26.725
25545,7.095833333,174.81,144.19,127.94,26.726
25550,7.097222222,174.75,144.17,127.88,26.727
25555,7.098611111,174.74,144.14,127.84,26.728
25560,7.1,174.72,144.11,127.79,26.727
25565,7.101388889,174.72,144.07,127.74,26.728
25570,7.102777778,174.73,144.04,127.7,26.728
25575,7.104166667,174.72,144.03,127.66,26.727
25580,7.105555556,174.74,144.02,127.61,26.725
25585,7.106944444,174.76,143.99,127.54,26.726
25590,7.108333333,174.76,143.96,127.46,26.732
25595,7.109722222,174.71,143.9,127.41,26.738
25600,7.111111111,174.65,143.85,127.36,26.747
25605,7.1125,174.6,143.79,127.32,26.75
25610,7.113888889,174.61,143.77,127.27,26.752
25615,7.115277778,174.57,143.72,127.22,26.753
25620,7.116666667,174.56,143.69,127.18,26.754
25625,7.118055556,174.55,143.64,127.13,26.756
25630,7.119444444,174.58,143.64,127.09,26.758
25635,7.120833333,174.55,143.61,127.05,26.759
25640,7.122222222,174.52,143.6,127.01,26.76
25645,7.123611111,174.51,143.56,126.96,26.763
25650,7.125,174.48,143.51,126.91,26.768
25655,7.126388889,174.46,143.48,126.86,26.772
25660,7.127777778,174.42,143.45,126.82,26.768
25665,7.129166667,174.48,143.45,126.79,26.76
25670,7.130555556,174.53,143.46,126.78,26.751
25675,7.131944444,174.6,143.48,126.77,26.744
25680,7.133333333,174.58,143.47,126.76,26.74
25685,7.134722222,174.56,143.46,126.74,26.741
25690,7.136111111,174.54,143.43,126.69,26.744
25695,7.1375,174.51,143.41,126.64,26.748
25700,7.138888889,174.53,143.4,126.61,26.746
25705,7.140277778,174.56,143.42,126.59,26.735
25710,7.141666667,174.61,143.45,126.6,26.722
25715,7.143055556,174.63,143.48,126.6,26.713
25720,7.144444444,174.64,143.49,126.59,26.707
